1,22158.23351000000
2,10757.07194000000
3,10435.47402000000
4,3940.47751000000
5,21215.16484000000
6,3887.87839000000
7,9658.10408000000
8,46483.58280000000
9,7641.78209000000
10,13766.15305000000
11,5879.03485000000
12,1271.67351000000
13,12963.08608000000
14,14370.54458000000
15,6412.45818000000
16,15308.91595000000
17,35150.75631000000
18,2467.90986000000
19,2006.88530000000
20,2392.76449000000
21,9972.61923000000
22,7746.86101000000
23,4695.20152000000
24,8795.64573000000
25,13238.83334000000
26,6973.81887000000
27,20546.72395000000
28,4145.32324000000
29,1753.53935000000
30,7334.00719000000
31,7947.19073000000
32,6167.06900000000
33,6972.90998000000
34,16881.87488000000
35,7122.63302000000
36,6721.10266000000
37,42231.55424000000
38,33930.16592000000
39,20170.39179000000
40,3971.84896000000
41,12603.26333000000
42,9898.19635000000
43,11260.32140000000
44,9751.46636000000
45,11062.76884000000
46,13494.23621000000
47,31820.83503000000
48,5953.80732000000
49,9917.72529000000
50,4321.28083000000
51,6358.38731000000
52,7494.36795000000
53,4082.10137000000
54,3766.59582000000
55,1790.79646000000
56,4404.53008000000
57,3333.77067000000
58,2272.62856000000
59,4936.88764000000
60,3928.86860000000
61,4616.28637000000
62,4559.41684000000
63,5371.66176000000
64,4794.04903000000
65,4302.23075000000
66,4561.90661000000
67,3718.62287000000
68,3799.56931000000
69,4494.71531000000
70,4736.83181000000
71,10555.04216000000
72,6994.62365000000
73,12924.58635000000
74,12286.04288000000
75,11904.14587000000
76,2260.43804000000
77,1358.18244000000
78,2173.36186000000
79,25201.80079000000
80,2655.14384000000
81,1211.69966000000
82,1122.51007000000
83,2163.59119000000
84,2032.94165000000
85,1936.48009000000
86,1907.31337000000
87,2180.03414000000
88,1654.42776000000
89,4369.00655000000
90,6748.48773000000
91,1352.35658000000
92,1770.20538000000
93,3524.47781000000
94,8439.98950000000
95,10607.46146000000
96,16616.68054000000
97,10364.87610000000
98,9588.11207000000
99,18500.31812000000
100,19422.84426000000
101,4814.46185000000
102,2833.75563000000
103,8719.28509000000
104,8953.68431000000
105,13161.35349000000
106,9780.30496000000
107,12662.51452000000
108,4799.31356000000
109,12648.59933000000
110,14213.19917000000
111,7806.67257000000
112,5182.30833000000
113,13592.36838000000
114,4870.14284000000
115,5103.00428000000
116,4499.68568000000
117,7257.14067000000
118,1359.38474000000
119,19391.46945000000
120,2049.87578000000
121,5717.54689000000
122,5632.78225000000
123,5680.44296000000
124,4437.25202000000
125,5296.09522000000
126,6412.44240000000
127,3926.19383000000
128,4356.13034000000
129,4126.33324000000
130,11942.79502000000
131,1038.49438000000
132,4210.70190000000
133,4315.53056000000
134,3921.64728000000
135,4666.77741000000
136,3144.41531000000
137,4971.52868000000
138,9728.82303000000
139,3949.28638000000
140,4443.82241000000
141,4819.81865000000
142,3779.53819000000
143,8656.40137000000
144,10349.20544000000
145,4814.41287000000
146,2956.50965000000
147,5257.49700000000
148,2104.56241000000
149,5463.54783000000
150,3528.89584000000
151,26490.01343000000
152,3679.35757000000
153,50795.89193000000
154,4126.94319000000
155,3933.28360000000
156,5530.64587000000
157,4202.63663000000
158,1878.38297000000
159,4668.62278000000
160,7338.83986000000
161,4219.45787000000
