8.625844134371736800e+03
7.618995235804555932e+02
-1.618790169041507170e+02
-1.773098464175454865e+03
-2.639677942507101761e+03
-4.021677871718980896e+03
-3.773700916873525784e+03
-5.063943052366739721e+03
5.287587318936115480e+03
1.093969928140778939e+04
1.203560831693433465e+04
3.245401028429232247e+04
9.469688974381136359e+04
2.140950720207261038e+05
6.827300435806292808e+05
9.877210445662976708e+05
2.328423607892523520e+06
4.542093214402031153e+06
7.635170759251022711e+06
9.233230184715036303e+06
9.653951329476220533e+06
9.917333799070827663e+06
1.114935290912964381e+07
1.072404724113781378e+07
1.115515183747334406e+07
1.090692075294159912e+07
1.079769558825710975e+07
1.058209920598103851e+07
1.024311226111651212e+07
1.000751204485788941e+07
9.692784441612651572e+06
9.400185289208516479e+06
9.241557652877027169e+06
9.180119751021098346e+06
9.357812581475008279e+06
9.335053488174818456e+06
9.234647456733524799e+06
9.039948047076452523e+06
8.770046235089208931e+06
8.416486558950940147e+06
9.029039889346115291e+06
9.168469243074804544e+06
8.934251571982935071e+06
8.754317982558172196e+06
8.594924646508174017e+06
8.422736866661626846e+06
8.234662054316121154e+06
8.026490634869823232e+06
7.809551590502408333e+06
7.568995255681145936e+06
7.355085861484267749e+06
7.124873440041521564e+06
6.867360279217866249e+06
6.714221121462932788e+06
6.534314819404769689e+06
6.396820679012596607e+06
6.219373754436793737e+06
5.962058149193188176e+06
5.738905527740314603e+06
5.339413163868411444e+06
6.138437727987460792e+06
6.356664032428553328e+06
6.531395724174001254e+06
6.287627629892913625e+06
6.108465473393401131e+06
5.826883670177713037e+06
5.595180914678039029e+06
5.439830239286758006e+06
5.349367320771805942e+06
5.182040730184482411e+06
5.010614732110658661e+06
4.849237535809603520e+06
4.694792049817703664e+06
4.567521775014638901e+06
4.405278422092217021e+06
4.246383298446845263e+06
4.082608573157385923e+06
3.917341847798954230e+06
3.758889151472202037e+06
3.607164256113917567e+06
3.462772392254668754e+06
3.322566691042451188e+06
3.184180856647009030e+06
3.045478531872219406e+06
2.906010823921278119e+06
2.766766186827701516e+06
2.628660420666448772e+06
2.491030964235618245e+06
2.354688422347396612e+06
2.221067055553329643e+06
2.090524402294372441e+06
1.964026749940574868e+06
1.843051249591666972e+06
1.728969340250928421e+06
1.622314490881668869e+06
1.523087254206606885e+06
1.431068470992433839e+06
1.345310596658737864e+06
1.265184144985370804e+06
1.192434541427757125e+06
1.126538958171932958e+06
1.066217856222395552e+06
1.008754004027528339e+06
9.525561313331254059e+05
8.972244095117808320e+05
8.441255171488892520e+05
7.955139966615245212e+05
7.516653730783188948e+05
7.113716535971673438e+05
6.757681531907859026e+05
6.438838304690129589e+05
6.144222590103447437e+05
5.865340320767208468e+05
5.603393499918698799e+05
5.355181687996448018e+05
5.105382203464895720e+05
4.887289538211722393e+05
4.558435515793230152e+05
4.371190462220445042e+05
4.222972391962559195e+05
4.098656032045729226e+05
3.933194911568873795e+05
3.836942459549418418e+05
3.730903480911000515e+05
3.635624047351361369e+05
3.534654484869185253e+05
3.439842003481141874e+05
3.347200068530192366e+05
3.261982902617789805e+05
3.152063338354126317e+05
3.080407064026239677e+05
2.997330069276746362e+05
2.923538603964958456e+05
2.843793453656533966e+05
2.768650558701280970e+05
2.688044341166890226e+05
2.607720552822864556e+05
2.521852626904024510e+05
2.434438109885175363e+05
2.366718135237413517e+05
2.275912690666221897e+05
2.171324543440627749e+05
2.067198402823794459e+05
1.962026810980749724e+05
