145,4487.915
146,1318.362
147,1939.511
148,4067.597
149,3186.527
150,4116.719
151,2643.911
152,3295.049
153,2112.636
154,3696.406
155,1916.361
156,1167.756
157,2408.914
158,3711.481
159,4212.162
160,2558.162
161,4434.074
162,5790.533
163,2520.676
164,7064.621
165,2936.745
166,3873.463
167,3437.068
168,1367.168
169,3511.656
170,2061.854
171,1664.678
172,2274.159
173,2533.624
174,7969.707
175,3513.267
176,3500.187
177,2225.848
178,5013.577
179,2459.541
180,3796.351
181,304739.122
182,158996.869
183,235046.186
184,382790.036
185,375560.566
186,240549.911
187,137744.763
188,12643.614
189,4721.855
190,1863.846
191,5600.394
192,2218.096
193,4609.922
194,16140.83
195,12346.851
196,10943.783
197,3659.065
198,4458.127
199,1522.904
200,5011.096
201,34918.339
202,5750.684
203,2264.478
204,2920.037
205,1920.354
206,31130.445
207,15573.97
208,2520.65
209,4732.232
210,1498.533
211,5916.163
212,23055.29
213,6520.373
214,5299.551
215,5069.594
216,6751.144
217,2282.258
218,3381.528
219,3595.234
220,8046.683
221,3147.165
222,2386.736
223,10700.967
224,7335.729
225,11210.607
226,20920.436
227,5455.771
228,13588.362
229,5041.875
230,6543.627
231,2629.047
232,4076.552
233,6811.66
234,15511.135
235,4105.233
236,3566.248
237,6011.303
238,8917.28
239,4516.66
240,3221.161
241,4204.507
242,6674.917
243,2345.699
244,3309.652
245,5740.342
246,2007.757
247,2931.962
248,5194.83
249,7004.282
250,3385.685
251,6058.399
252,5070.312
253,2369.399
254,4850.221
255,4905.23
256,4757.171
257,6833.457
258,6826.519
259,7725.457
260,24392.895
261,3262.881
262,2734.849
263,5720.821
264,2040.872
265,15574.46
266,3831.86
267,7460.028
268,6263.867
269,14203.18
270,4519.699
271,2288.057
272,5784.649
273,2768.413
274,5503.123
275,4597.077
276,4076.534
277,2089.667
278,5586.751
279,2036.933
280,7017.591
281,3476.876
282,3385.903
283,6941.145
284,2617.913
285,4154.828
286,2143.424
287,4742.863
288,2385.223
289,1422.517
290,3242.179
291,2137.197
292,3848.265
293,1413.257
294,1372.954
295,4697.686
296,6117.28
297,4418.97
298,3075.853
299,3420.522
300,3270.487
301,4730.596
302,2397.159
303,5676.242
304,3431.344
305,1450.988
306,4341.532
307,8368.336
308,3075.312
309,1452.932
310,2416.81
311,997.553
312,1558.674
313,8360.902
314,5064.662
315,2904.562
316,3373.689
317,2747.985
318,2269.047
319,923.784
320,1863.795
321,3629.399
322,4336.745
323,6313.787
324,2310.477
325,3354.57
326,3181.69
327,4678.05
328,12156.68
329,1536.178
330,2954.216
331,2039.87
332,4134.135
333,3147.461
334,1769.885
335,1765.179
336,3040.019
337,486.907
338,3543.136
339,3577.68
340,3316.138
341,3283.789
342,6757.399
343,1220.003
344,1657.075
345,2863.058
346,3420.616
347,45141.527
348,16260.902
349,18298.156
350,5312.191
351,2228.141
352,1954.318
353,4518.536
354,2097.466
355,3002.625
356,1883.809
357,3329.419
358,10921.057
359,5908.863
360,40802.524
361,13427.953
362,4947.376
363,2703.205
364,6428.317
365,2921.126
366,5310.24
367,4540.471
368,2928.917
369,5036.329
370,16053.337
371,3108.33
372,2740.111
373,2525.132
374,6880.07
375,3917.168
376,12464.183
377,22974.763
378,3060.91
379,5248.139
380,2975.603
381,4119.764
382,6983.725
383,2755.708
384,5218.135
385,5697.146
386,2082.037
387,15427.616
388,3588.854
389,6261.845
390,3217.406
391,2848.292
392,2738.119
393,2458.763
394,2418.41
395,5416.617
396,5923.442
397,2322.368
398,2844.973
399,3219.292
400,5577.282
401,4147.262
402,3932.036
403,2133.149
404,2543.5
405,3981.895
406,4408.388
407,3632.481
408,6091.231
409,2471.458
410,2934.61
411,1897.784
412,2424.562
413,1118.655
414,3497.781
415,1280.607
416,1537.465
417,1528.82
418,2494.223
419,1581.691
420,5547.502
421,2811.575
422,4051.864
423,1529.848
424,3476.469
425,1405.444
426,1327.723
427,1336.557
428,3104.918
429,2611.309
430,2603.959
431,2864.605
432,2912.516
433,1410.969
434,977.399
435,2735.887
436,1370.922
437,4713.896
438,1211.981
439,1354.001
440,1980.219
441,2307.943
442,1658
443,1899.044
444,2703.378
445,6260.321
446,2464.102
447,1479.159
448,1445.666
449,2282.909
450,2023.427
451,2220.395
452,1626.252
453,2395.792
454,1207.862
455,2950.983
456,3345.9
457,2719.937
458,2043.368
459,1908.547
460,678.348
461,1168.235
462,1045.397
463,2835.062
464,1211.849
465,1160.271
466,3740.536
467,2106.433
468,3132.174
469,1794.06
470,2605.04
471,4001.737
472,728.426
473,2664.116
474,701.735
475,1379.592
476,2957.285
477,2507.152
478,1766.091
479,3206.817
480,3222.307
481,5903.469
482,3425.813
483,3132.937
484,7370.032
485,1495.624
486,965.634
487,1090.613
488,2987.738
489,1234.502
490,984.638
491,8847.984
492,3006.729
493,1295.779
494,1420.074
495,1750.562
496,5396.101
497,3948.965
498,2224.292
499,1884.274
500,2226.391
501,3131.531
502,392.163
503,997.287
504,16233.494
505,3245.731
506,1743.284
507,3598.876
508,4977.861
509,1574.624
510,3661.701
511,3000.08
512,7096.581
513,2124.131
514,2294.684
515,615.608
516,2244.47
517,2496.992
518,1858.491
519,3544.79
520,3266.855
521,2753.28
522,542.202
523,2319.964
524,2802.895
525,4114.595
526,1626.556
527,3888.88
528,4413.16
529,4078.095
530,6532.724
531,3484.744
532,2545.639
533,1618.803
534,1530.987
535,9619.905
536,2756.576
537,2863.872
538,2980.816
539,1256.771
540,4178.173
541,2615.968
542,2744.573
543,3439.313
544,2181.069
545,1248.97
546,1293.974
547,3299.921
548,1518.667
549,2741.01
550,1182.942
551,8480.823
552,5335.998
553,1754.411
554,1772.364
555,1391.8
556,4432.102
557,2875.815
558,7218.957
559,1739.267
560,1878.96
561,2080.61
562,2179.764
563,6072.55
564,1758.958
565,6375.53
566,11066.078
567,2924.682
568,541.737
569,2274.917
570,4107.253
571,6747.572
572,7917.426
573,1201.54
574,3249.58
575,3062.376
576,944.135
577,1019.517
578,2385.643
579,593.651
580,1785.718
581,2347.249
582,2272.093
583,3931.459
584,1780.956
585,4232.154
586,966.714
587,1297.2
588,2378.168
589,7350.232
590,1619.486
591,3543.848
592,3091.609
593,3797.54
594,3031.187
595,2334.966
596,3612.269
597,880.565
598,3167.401
599,4262.159
600,740.501
601,1986.51
602,2502.141
603,643.875
604,1144.529
605,826.651
606,1168.949
607,1354.87
608,9444.938
609,3213.076
610,4871.922
611,5099.608
612,1717.795
613,3373.624
614,1901.414
615,2875.576
616,4299.196
617,1434.707
618,2103.996
619,7667.543
620,1773.518
621,7894.832
622,1165.133
623,6376.792
624,1922.215
625,6549.589
626,6387.493
627,606.617
628,728.413
629,2242.109
630,4097.68
631,1290.949
632,1621.818
633,4489.597
634,1883.867
635,2113.784
636,3921.49
637,3353.986
638,3458.852
639,1811.286
640,1659.673
641,2990.765
642,3902.512
643,3476.627
644,2606.516
645,2133.234
646,2308.047
647,2086.558
648,5462.741
649,7766.161
650,1503.745
651,2597.034
652,5370.785
653,2607.959
654,8976.901
655,2701.17
656,1792.402
657,1681.786
658,4266.597
659,4055.359
660,2603.067
661,3543.942
662,4833.607
663,4328.032
664,1098.196
665,1190.63
666,3892.226
667,1705.372
668,1502.709
669,1410.865
670,2257.966
671,1232.672
672,1552.863
673,1732.044
674,1730.71
675,2468.25
676,1660.405
677,1117.398
678,4237.983
679,3735.016
680,3702.921
681,856.359
682,1738.078
683,1828.107
684,2008.454
685,2768.889
686,4849.364
687,2451.563
688,4103.808
689,3504.014
690,1363.023
691,7136.989
692,5833.188
693,1781.736
694,1360.672
695,2213.99
696,5280.079
697,2949.713
698,3394.486
699,3656.101
700,5272.892
701,2287.073
702,5656.672
703,1194.814
704,1560.549
705,2216.733
706,1632.484
707,4105.216
708,2008.058
709,1074.249
710,1184.573
711,1968.555
712,2077.153
713,1245.99
714,5539.254
715,1195.041
716,3981.474
717,1338.769
718,3215.532
719,4032.225
720,5937.963
721,4157.847
722,4091.845
723,2208.864
724,3316.703
725,2380.236
726,974.318
727,1301.137
728,761.01
729,2027.338
730,3160.166
731,3235.872
732,5240.527
733,1436.953
734,2507.886
735,818.013
736,2438.023
737,3564.907
738,2316.291
739,2287.639
740,7069.441
741,2541.056
742,2692.319
743,6753.742
744,3737.397
745,2983.786
746,2616.35
747,3127.811
748,9956.318
749,1036.274
750,1581.828
751,2750.856
752,3194.464
753,2093.317
754,6623.731
755,3327.414
756,1974.376
757,2769.19
758,2193.069
759,5066.511
760,4348.51
761,3138.945
762,1202.137
763,2142.913
764,4147.334
765,1901.168
766,5097.963
767,2227.064
768,4347.984
769,917.862
770,2094.588
771,1929.424
772,3062.826
773,2027.641
774,3529.186
775,1656.637
776,2496.806
777,1017.043
778,2560.654
779,1832.769
780,4320.91
781,656.015
782,1211.213
783,1994.066
784,4843.492
785,1505.657
786,1649.596
787,2577.343
788,1205.12
789,3005.556
790,811.402
791,3326.821
792,1405.686
793,1761.774
794,3265.491
795,837.349
796,1381.382
797,704.802
798,2056.521
799,1283.574
800,991.412
801,2170.017
802,1308.795
803,1058.787
804,1664.135
805,2115.13
806,668.099
807,1100.475
808,790.194
809,2396.584
810,3415.382
811,3816.456
812,2609.883
813,1868.013
814,1153.96
815,2298.434
816,11595.675
817,4434.796
818,1405.014
819,2895.602
820,833.133
821,5822.052
822,2150.349
823,1279.147
824,623.876
825,1486.605
826,355.248
827,946.213
828,2395.832
829,1032.403
830,3707.431
831,2609.673
832,1759.356
833,6680.519
834,3340.448
835,2496.634
836,1369.661
837,3028.128
838,2958.665
839,1672.633
840,2249.947
841,1852.111
842,1651.668
843,3794.065
844,1315.99
845,1632.508
846,1441.077
847,2013.212
848,1773.932
849,2393.768
850,1417.585
851,2154.396
852,3072.173
853,1877.302
854,2309.741
855,2019.292
856,767.074
857,3421.727
858,3972.403
859,853.848
860,4763.586
861,3641.112
862,6496.752
863,2282.103
864,907.654
865,1098.389
866,759.811
867,2298.729
868,3224.67
869,3008.512
870,621.614
871,7181.28
872,2944.555
873,841.852
874,4331.47
875,3609.179
876,3510.215
877,4236.294
878,1159.444
879,631.526
880,2146.062
881,3149.923
882,937.395
883,2218.228
884,2230.196
885,3356.73
886,1469.659
887,1562.441
888,1140.47
889,2422.741
890,590.942
891,4466.238
892,2146.09
893,3342.348
894,2784.536
895,3451.683
896,847.089
897,3465.161
898,5095.587
899,2100.107
900,3876.734
901,3622.704
902,3247.589
903,1786.128
904,910.213
905,1973.437
906,3327.135
907,5586.99
908,2574.641
909,607.535
910,2911.016
911,3462.97
912,13664.745
913,12135.378
914,8098.619
915,2411.142
916,5677.547
917,4423.559
918,1804.029
919,6323.103
920,5483.646
921,1962.404
922,10238.631
923,3424.873
924,819.269
925,3038.038
926,3799.585
927,4999.769
928,1176.346
929,1412.906
930,8123.241
931,2919.854
932,839.329
933,8419.34
934,6870.55
935,1017.723
936,4252.755
937,7386.669
938,9666.561
939,3621.92
940,867.991
941,578.718
942,2746.372
943,2263.797
944,3183.383
945,2501.924
946,5840.626
947,3095.804
948,516.251
949,2070.24
950,3194.031
951,6289.436
952,4840.748
953,5035.961
954,3057.777
955,5594.995
956,4873.789
957,400.882
958,571.066
959,6689.632
960,3623.829
961,2698.595
962,8689.826
963,10681.728
964,4876.144
965,5403.276
966,1138.776
967,3648.517
968,3329.266
969,351.31
970,20370.846
971,5763.393
972,7314.366
973,4267.077
974,6978.68
975,2800.719
976,6150.9
977,1273.118
978,2595.046
979,3256.102
980,834.361
981,1743.38
982,27091.255
983,29431.286
984,4110.536
985,59796.739
986,383.866
987,2197.51
988,21969.203
989,2129.437
990,2338.515
991,1999.007
992,2458.86
993,1688.142
994,1690.396
995,1598.181
996,2018.874
997,10403.803
998,38746.697
999,11275.818
1000,1665.648
1001,19925.612
1002,18334.03
1003,38951.548
1004,7813.213
1005,8455.091
1006,1849.587
1007,3122.729
1008,754.013
1009,30238.989
1010,1697.053
1011,3008.819
1012,55899.732
1013,18001.833
1014,15979.408
1015,3453.516
1016,31739.648
1017,29565.088
1018,41008.158
1019,3697.556
1020,16863.208
1021,1317.002
1022,1571.574
1023,1445.349
1024,5265.772
1025,1990.974
1026,23521.873
1027,23541.38
1028,11476.814
1029,11677.992
1030,14966.798
1031,6177.732
1032,7371
1033,6612.636
1034,9650.577
1035,6910.101
1036,3507.173
1037,7582.73
1038,1573.708
1039,502.291
1040,6915.076
1041,8540.911
1042,23856.575
1043,7864.872
1044,16739.05
1045,2048.289
1046,9652.124
1047,17588.03
1048,17426.74
1049,9363.832
1050,26062.405
1051,5953.654
1052,10330.276
1053,5278.635
1054,22558.278
1055,24114.343
1056,9416.773
1057,5406.013
1058,6987.444
1059,6029.366
1060,17418.026
1061,4968.92
1062,4612.175
1063,21738.358
1064,9853.372
1065,6542.722
1066,5360.127
1067,3689.479
1068,4124.766
1069,16669.214
1070,17562.854
1071,5056.858
1072,5251.851
1073,13919.723
1074,2454.349
1075,2747.688
1076,2741.826
1077,12184.981
1078,3098.86
1079,11516.678
1080,3315.879
1081,4736.906
1082,5241.1
1083,23027.051
1084,2774.445
1085,5815.204
1086,2638.949
1087,6280.627
1088,2363.354
1089,1357.624
1090,2861.36
1091,26719.072
1092,20614.448
1093,12521.119
1094,4399.333
1095,2721.79
1096,5434.587
1097,8038.551
1098,13587.774
1099,8595.867
1100,11823.773
1101,1757.183
1102,2135.583
1103,3792.729
1104,4056.656
1105,2231.281
1106,2431.924
1107,3229.894
1108,4099.484
1109,3412.834
1110,4036.354
1111,2172.244
1112,2169.464
1113,1994.535
1114,2358.063
1115,2221.745
1116,2253.587
1117,6562.252
1118,2209.447
1119,2310.02
1120,2210.779
1121,2390.404
1122,8537.345
1123,2519.013
1124,10349.287
1125,2788.955
1126,4911.007
1127,2513.849
1128,5008.056
1129,4171.687
1130,4349.085
1131,4013.039
1132,2639.196
1133,5424.367
1134,4005.634
1135,2539.345
1136,2285.191
1137,2182.911
1138,2648.562
1139,4310.175
1140,3134.471
1141,3312.106
1142,5517.194
1143,2265.919
1144,1263.788
1145,1907.419
1146,3043.005
1147,2544.077
1148,3474.308
1149,4049.648
1150,2700.755
1151,2194.84
1152,3100.074
1153,5815.755
1154,7931.533
1155,2361.526
1156,2776.142
1157,3964.294
1158,3993.85
1159,5848.249
1160,1758.688
1161,2806.946
1162,4479.865
1163,4028.128
1164,3777.023
1165,5855.795
1166,4405.374
1167,4052.396
1168,4992.779
1169,3910.968
1170,9388.159
1171,4221.486
1172,2436.228
1173,3190.624
1174,4109.864
1175,2456.16
1176,4006.88
1177,4978.084
1178,3362.954
1179,40615.204
1180,2446.914
1181,3765.332
1182,1876.391
1183,3143.515
1184,3198.656
1185,3813.93
1186,4077.432
1187,3465.438
1188,3758.23
1189,2585.59
1190,3651.153
1191,2220.712
1192,18827.032
1193,2353.988
1194,3845.314
1195,3184.323
1196,2242.204
1197,4920.715
1198,4803.034
1199,3409.055
1200,3185.592
1201,2756.397
1202,3271.646
1203,2890.549
1204,2268.936
1205,4440.347
1206,3140.69
1207,2284.363
1208,2822.822
1209,4330.088
1210,22522.024
1211,3116.201
1212,2787.549
1213,4069.736
1214,3041.493
1215,40340.266
1216,40101.387
1217,2573.785
1218,2336.965
1219,2665.885
1220,4977.088
1221,3364.736
1222,41278.598
1223,3141.02
1224,3511.368
1225,3363.854
1226,3194.004
1227,3038.964
1228,40422.354
1229,2594.462
1230,2633.193
1231,2494.083
1232,2758.131
1233,11073.279
1234,2339.606
1235,5879.379
1236,1471.045
1237,1488.625
1238,1277.625
1239,16978.758
1240,3358.392
1241,3247.927
1242,4409.645
1243,5512.186
1244,6103.925
1245,2123.803
1246,5631.175
1247,7479.885
1248,1127.34
1249,5223.316
1250,3275.289
1251,4015.455
1252,2198.19
1253,4883.782
1254,7642.281
1255,4309.635
1256,4227.305
1257,4250.67
1258,2470.565
1259,5745.597
1260,1741.791
1261,2647.852
1262,4514.899
1263,1441.348
1264,1135.351
1265,3785.482
1266,1840.646
1267,2841.35
1268,1222.198
1269,2347.519
1270,2925.138
1271,2068.514
1272,1673.868
1273,3024.14
1274,1509.924
1275,6438.03
1276,8073.215
1277,6408.252
1278,3675.517
1279,1764.646
1280,1008.634
1281,4349.848
1282,3445.8
1283,3669.553
1284,1839.994
1285,24750.583
1286,6803.739
1287,3810.158
1288,1765.858
1289,1417.45
1290,2559.277
1291,7634.585
1292,3196.12
1293,1677.136
1294,3482.373
1295,2224.577
1296,911.601
1297,3557.81
1298,2721.982
1299,1665.879
1300,5023.154
1301,4062.979
1302,1588.23
1303,1022.959
1304,1132.109
1305,2459.086
1306,4429.361
1307,3959.307
1308,1540.648
1309,1785.003
1310,3702.916
1311,2100.612
1312,998.333
1313,4403.48
1314,2925.413
1315,6737.372
1316,4600.225
1317,3120.175
1318,2449.169
1319,3191.132
1320,3088.604
1321,2044.235
1322,3818.438
1323,2520.789
1324,2809.557
1325,5128.869
1326,2007.182
1327,22099.568
1328,831.266
1329,28628.85
1330,1222.613
1331,754.761
1332,2359.441
1333,9411.44
1334,1791.734
1335,2503.284
1336,672.791
1337,2926.075
1338,2718.89
1339,1612.682
1340,7012.157
1341,4050.224
1342,5431.819
1343,6582.887
1344,6561.852
1345,3485.975
1346,2789.125
1347,1928.571
1348,3027.254
1349,5238.853
1350,4591.401
1351,4565.334
1352,1914.521
1353,2557.478
1354,3025.482
1355,1905.986
1356,7844.887
1357,3051.067
1358,1795.624
1359,2839.376
1360,3236.021
1361,3136.095
1362,1121.316
1363,3243.118
1364,3195.841
1365,5598.079
1366,1871.253
1367,2671.117
1368,8826.499
1369,1594.281
1370,9267.722
1371,9780.241
1372,2081.762
1373,9664.768
1374,9104.217
1375,6187.378
1376,2000.04
1377,241.861
1378,8757.243
1379,6930.564
1380,6476.301
1381,2809.053
1382,11262.755
1383,2598.994
1384,3456.906
1385,4481.979
1386,5620.368
1387,15611.983
1388,234.806
1389,3411.183
1390,4609.678
1391,4236.054
1392,487.765
1393,2357.449
1394,1800.91
1395,8790.295
1396,9674.098
1397,13176.452
1398,2841.474
1399,2102.353
1400,1977.154
1401,293.245
1402,107.732
1403,7658.666
1404,4341.888
1405,592.645
1406,5362.577
1407,4558.471
1408,8916.423
1409,435.901
1410,5651.765
1411,8456.792
1412,8768.401
1413,6770.98
1414,8935.189
1415,505.833
1416,309.986
1417,3969.601
1418,9118.139
1419,156.402
1420,8870.267
1421,3063.436
1422,3623.759
1423,390.026
1424,10671.761
1425,2640.82
1426,16503.547
1427,5444.885
1428,167.108
1429,8756.569
1430,7657.829
1431,2120.707
1432,13921.31
1433,13285.592
1434,14566.297
1435,320.295
1436,319.771
1437,426.762
1438,4440.527
1439,341.941
1440,2920.02
1441,10920.904
1442,3425.978
1443,11972.611
1444,110.996
1445,8936.413
1446,6565.132
1447,27880.293
1448,2665.938
1449,11579.741
1450,10218.68
1451,2154.154
1452,3119.549
1453,3370.116
1454,12022.815
1455,4136.099
1456,2156.204
1457,325.376
1458,26329.887
1459,3165.89
1460,2028.278
1461,3354.067
1462,23118.378
1463,2314.347
1464,7354.09
1465,2195.181
1466,2926.225
1467,67.721
1468,120.571
1469,159.385
1470,1295.37
1471,15884.95
1472,16111.56
1473,33498.226
1474,48740.485
1475,24214.166
1476,1630.939
1477,23271.959
1478,541.088
1479,293.77
1480,13982.886
1481,3162.857
1482,3905.491
1483,1982.631
1484,12978.686
1485,21689.879
1486,2689.394
1487,48714.388
1488,3549.681
1489,5192.741
1490,14041.203
1491,655.863
1492,2795.119
1493,3462.797
1494,3487.929
1495,838.835
1496,1274.412
1497,4510.099
1498,8019.827
1499,348.815
1500,5118.761
1501,5419.427
1502,1940.633
1503,12273.051
1504,1970.624
1505,33700.394
1506,19391.53
1507,17119.088
1508,1212.22
1509,48774.835
1510,23174.031
1511,21670.942
1512,19627.93
1513,1609.881
1514,57764.855
1515,31502.324
1516,15396.944
1517,3809.111
1518,2810.568
1519,6513.378
1520,6828.438
1521,6778.457
1522,5634.669
1523,3773.688
1524,8600.387
1525,8084.574
1526,2556.324
1527,3379.207
1528,39812.054
1529,2433.762
1530,7552.487
1531,112.539
1532,279.562
1533,1642.61
1534,13494.667
1535,7058.403
1536,17893.442
1537,5133.554
1538,1128.045
1539,23310.379
1540,3399.907
1541,5486.984
1542,3884.494
1543,3879.747
1544,1731.157
1545,32973.859
1546,3679.275
1547,49044.744
1548,14686.547
1549,12809.641
1550,13600.702
1551,6289.508
1552,908.032
1553,14654.092
1554,981.839
1555,5378.524
1556,3881.836
1557,4835.803
1558,944.971
1559,1951.674
1560,4862.476
1561,2400.779
1562,5787.116
1563,3880.764
1564,1003.947
1565,7038.416
1566,7901.205
1567,14623.949
1568,2164.797
1569,6444.388
1570,3996.215
1571,870.751
1572,10184.803
1573,1002.328
1574,5875.362
1575,1862.798
1576,5916.631
1577,6638.343
1578,5675.166
1579,11193.856
1580,3784.397
1581,1896.331
1582,2076.511
1583,3893.149
1584,5086.108
1585,4245.038
1586,1791.278
1587,13419.081
1588,7917.012
1589,5606.431
1590,5902.059
1591,6299.152
1592,2690.43
1593,6420.648
1594,2301.24
1595,7002.17
1596,2679.211
1597,302.02
1598,9749.309
1599,2297.024
1600,11859.796
1601,3107.015
1602,7921.814
1603,11253.846
1604,1722.36
1605,2060.912
1606,2518.239
1607,6698.139
1608,19102.84
1609,504.063
1610,10177.406
1611,18439.404
1612,429.878
1613,13770.049
1614,3685.776
1615,2117.906
1616,12685.068
1617,1317.923
1618,2027.461
1619,6903.477
1620,2694.701
1621,3809.706
1622,15971.011
1623,2311.469
1624,4202.057
1625,1061.981
1626,2404.786
1627,14625.87
1628,2455.674
1629,1635.683
1630,6969.858
1631,27618.629
1632,1867.11
1633,26230.481
1634,2645.406
1635,4323.209
1636,24973.265
1637,4316.685
1638,4076.411
1639,943.936
1640,7713.179
1641,2756.059
1642,1922.343
1643,4710.908
1644,3811.896
1645,726.771
1646,1742.556
1647,2013.099
1648,6421.624
1649,5606.449
1650,2092.288
1651,3157.062
1652,3479.314
1653,1673.539
1654,4468.31
1655,3410.947
1656,3687.042
1657,3344.139
1658,577.37
1659,2792.105
1660,33419.29
1661,30441.853
1662,3633.155
1663,3748.272
1664,846.564
1665,1710.852
1666,10784.988
1667,6032.959
1668,5519.646
1669,6013.783
1670,10309.441
1671,2331.476
1672,2846.723
1673,2006.896
1674,2914.041
1675,4922.502
1676,9024.559
1677,3357.908
1678,9473.991
1679,3890.378
1680,6197.898
1681,5130.733
1682,4496.556
1683,6475.545
1684,3872.315
1685,6920.595
1686,5869.283
1687,8072.703
1688,3774.964
1689,5274.33
1690,3269.169
1691,2991.346
1692,2916.172
1693,4094.971
1694,3381.319
1695,5816.836
1696,6217.688
1697,4276.506
1698,4291.09
1699,11179.965
1700,412.802
1701,3691.34
1702,6811.797
1703,596.923
1704,3224.856
1705,8030.743
1706,3863.108
1707,6339.644
1708,4712.91
1709,2920.35
1710,3948.856
1711,277.788
1712,5169.021
1713,7204.063
1714,4747.094
1715,4172.125
1716,3532.936
1717,4293.513
1718,6583.368
1719,200.87
1720,3942.46
1721,3123.798
1722,5494.963
1723,4233.185
1724,5429.901
1725,6729.842
1726,5184.274
1727,17276.86
1728,14529.521
1729,62285.245
1730,824.738
1731,2773.443
1732,43570.911
1733,4399.205
1734,3177.095
1735,3307.946
1736,6030.173
1737,960.55
1738,65787.444
1739,5450.608
1740,4637.777
1741,5431.059
1742,955.364
1743,49509.317
1744,50009.616
1745,3058.593
1746,48137.842
1747,5743.029
1748,3033.301
1749,7356.934
1750,4330.873
1751,2293.181
1752,2583.132
1753,1317.898
1754,7362.821
1755,38497.242
1756,4546.736
1757,6405.265
1758,5144.511
1759,3735.517
1760,897.232
1761,13659.185
1762,4027.688
1763,2057.009
1764,911.012
1765,960.222
1766,39508.35
1767,1548.455
1768,59591.952
1769,2844.294
1770,4562.336
1771,4224.385
1772,2903.235
1773,11326.885
1774,4872.587
1775,1789.634
1776,5741.38
1777,431.667
1778,837.982
1779,1340.373
1780,28253.913
1781,4257.942
1782,7892.812
1783,5217.752
1784,403.86
1785,3541.869
1786,6262.247
1787,10106.674
1788,1759.245
1789,377.654
1790,8034.145
1791,1898.513
1792,2672.617
1793,4166.592
1794,4398.511
1795,4481.323
1796,6979.564
1797,19741.047
1798,1459.087
1799,14643.982
1800,28917.468
1801,30037.609
1802,17128.851
1803,34766.35
1804,27284.745
1805,35277.728
1806,18487.673
1807,53280.989
1808,14896.522
1809,2724.191
1810,29910.57
1811,49140.144
1812,18728.179
1813,45658.634
1814,30709.693
1815,19735.784
1816,10416.081
1817,4440.906
1818,1583.715
1819,8928.76
1820,16243.323
1821,19099.074
1822,15526.429
1823,19413.39
1824,15015.65
1825,35111.662
1826,9827.957
1827,1549.39
1828,90546.347
1829,3899.629
1830,183.064
1831,4727.308
1832,4728.708
1833,6253.938
1834,200.647
1835,4369.113
1836,2932.732
1837,5776.145
1838,4285.411
1839,8492.417
1840,4610.289
1841,1230.76
1842,3606.939
1843,254.248
1844,2937.046
1845,236.419
1846,131.864
1847,5815.002
1848,115.164
1849,2511.364
1850,2688.449
1851,6443.303
1852,6815.173
1853,7068.15
1854,187.881
1855,3046.352
1856,2471.816
1857,2662.331
1858,3764.719
1859,3268.321
1860,21614.604
1861,5438.435
1862,2072.846
1863,2738.959
1864,3758.132
1865,2638.067
1866,5762.496
1867,2614.442
1868,2973.278
1869,5371.107
1870,2990.229
1871,3455.532
1872,2890.145
1873,3165.042
1874,5787.019
1875,5395.075
1876,2544.11
1877,5824.651
1878,2445.845
1879,2799.558
1880,7030.922
1881,2340.216
1882,2550.19
1883,4074.82
1884,6761.177
1885,3089.264
1886,4452.195
1887,4275.424
1888,3019.051
1889,1689.038
1890,2359.902
1891,5571.544
